Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
248,0,-0.010747,-0.059020,0.110461,-838.429565,284.071381,611.830322
249,0,-0.010716,-0.058933,0.110361,-838.429626,284.079620,611.836670
250,0,-0.010725,-0.059090,0.110405,-838.421997,284.083588,611.838989
251,0,-0.010700,-0.059232,0.110351,-838.410095,284.076935,611.835693
252,0,-0.010641,-0.058969,0.110438,-838.428833,284.089996,611.844666
253,0,-0.010683,-0.059006,0.110355,-838.430176,284.096344,611.847046
254,0,-0.010644,-0.059116,0.110378,-838.414734,284.091156,611.838013
255,0,-0.010761,-0.059106,0.110422,-838.420227,284.071747,611.828491
256,0,-0.010630,-0.059236,0.110405,-838.412781,284.091095,611.843689
257,0,-0.010714,-0.058980,0.110384,-838.435608,284.082336,611.844788
258,0,-0.010707,-0.059085,0.110366,-838.418823,284.073730,611.837708
259,0,-0.010684,-0.059083,0.110427,-838.414856,284.082214,611.846130
260,0,-0.010626,-0.059234,0.110334,-838.415649,284.091217,611.832520
261,0,-0.010713,-0.059076,0.110361,-838.416382,284.089294,611.842407
262,0,-0.010818,-0.058919,0.110379,-838.438721,284.077240,611.844543
263,0,-0.010796,-0.059027,0.110419,-838.419983,284.073090,611.847046
264,0,-0.010791,-0.058877,0.110395,-838.442932,284.067108,611.843628
265,0,-0.010751,-0.059038,0.110362,-838.416077,284.081787,611.841614
266,0,-0.010596,-0.059128,0.110340,-838.421631,284.087189,611.836426
267,0,-0.010626,-0.059138,0.110377,-838.413452,284.081940,611.831421
268,0,-0.010767,-0.059263,0.110305,-838.409241,284.074371,611.838745
269,0,-0.010723,-0.059115,0.110457,-838.410522,284.077118,611.831665
270,0,-0.010667,-0.059261,0.110359,-838.411926,284.076324,611.829895
271,0,-0.010619,-0.059250,0.110412,-838.406860,284.087555,611.837280
272,0,-0.010813,-0.059083,0.110396,-838.425476,284.072357,611.839539
273,0,-0.010646,-0.059265,0.110348,-838.402527,284.089020,611.836365
274,0,-0.010673,-0.059069,0.110329,-838.423889,284.086182,611.840759
275,0,-0.010694,-0.059247,0.110244,-838.411133,284.087402,611.837341
276,0,-0.010681,-0.059111,0.110369,-838.421936,284.084167,611.840393
277,0,-0.010742,-0.059008,0.110409,-838.429932,284.076691,611.838440
278,0,-0.010643,-0.059181,0.110339,-838.408508,284.087952,611.836548
279,0,-0.010770,-0.059078,0.110401,-838.420776,284.078613,611.840088
280,0,-0.010791,-0.058958,0.110304,-838.432129,284.086700,611.844727
281,0,-0.010705,-0.059126,0.110374,-838.422241,284.080475,611.844666
282,0,-0.010596,-0.059305,0.110347,-838.400269,284.094513,611.834229
283,0,-0.010704,-0.059019,0.110336,-838.430054,284.080841,611.837036
284,0,-0.010708,-0.059094,0.110376,-838.413391,284.083496,611.846802
285,0,-0.010685,-0.059009,0.110353,-838.428894,284.089874,611.839905
286,0,-0.010701,-0.058923,0.110442,-838.432068,284.079651,611.838379
287,0,-0.010717,-0.059004,0.110303,-838.434204,284.082916,611.841492
288,0,-0.010752,-0.059112,0.110367,-838.418579,284.075470,611.823914
289,0,-0.010726,-0.058872,0.110373,-838.438599,284.085938,611.848633
290,0,-0.010746,-0.059131,0.110348,-838.419067,284.083923,611.841675
291,0,-0.010702,-0.059052,0.110374,-838.416016,284.079987,611.838623
292,0,-0.010692,-0.059108,0.110388,-838.415771,284.088379,611.837769
293,0,-0.010744,-0.058940,0.110447,-838.433350,284.075134,611.838989
294,0,-0.010752,-0.059096,0.110459,-838.416321,284.070557,611.839783
295,0,-0.010735,-0.059090,0.110396,-838.431580,284.074066,611.827148
296,0,-0.010700,-0.059191,0.110337,-838.412720,284.081757,611.838928
297,0,-0.010777,-0.058958,0.110379,-838.430603,284.075043,611.844971
298,0,-0.010669,-0.058911,0.110366,-838.432312,284.098328,611.837097
299,0,-0.010624,-0.059305,0.110321,-838.401794,284.089020,611.829834
300,0,-0.010778,-0.058991,0.110451,-838.419983,284.075775,611.851563
301,0,-0.010740,-0.058948,0.110392,-838.433228,284.085449,611.835999
302,0,-0.010697,-0.058946,0.110426,-838.435303,284.075653,611.835327
303,0,-0.010686,-0.059024,0.110460,-838.420654,284.078156,611.837341
304,0,-0.010734,-0.058941,0.110398,-838.439270,284.073456,611.842957
305,0,-0.010680,-0.059010,0.110407,-838.420532,284.081726,611.837280
306,0,-0.010773,-0.059020,0.110392,-838.423584,284.078003,611.843628
307,0,-0.010758,-0.058755,0.110387,-838.456665,284.076141,611.842529
308,0,-0.010758,-0.059291,0.110421,-838.395325,284.077820,611.840027
309,0,-0.010624,-0.059339,0.110364,-838.399231,284.090393,611.834229
310,0,-0.010755,-0.058960,0.110350,-838.433228,284.071167,611.845947
311,0,-0.010691,-0.059047,0.110329,-838.425232,284.079773,611.834045
312,0,-0.010678,-0.059119,0.110365,-838.415344,284.084229,611.838989
313,0,-0.010643,-0.059187,0.110313,-838.409973,284.087311,611.834167
314,0,-0.010628,-0.059324,0.110319,-838.397095,284.095490,611.835205
315,0,-0.010742,-0.059121,0.110319,-838.418701,284.079956,611.842712
