Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
234,0,-0.018361,0.041630,0.078488,-845.881042,283.969269,615.060181
235,0,-0.018303,0.041624,0.078474,-845.886230,283.967682,615.063477
236,0,-0.018367,0.041729,0.078528,-845.896423,283.960327,615.067383
237,0,-0.018395,0.041846,0.078529,-845.904846,283.959930,615.080627
238,0,-0.018311,0.041656,0.078514,-845.884155,283.972107,615.062866
239,0,-0.018288,0.041748,0.078439,-845.898376,283.972076,615.062500
240,0,-0.018187,0.041671,0.078466,-845.887207,283.971710,615.061401
241,0,-0.018272,0.041564,0.078462,-845.882568,283.976532,615.064575
242,0,-0.018348,0.041790,0.078477,-845.904968,283.964966,615.070313
243,0,-0.018389,0.041721,0.078495,-845.892578,283.965393,615.069031
244,0,-0.018272,0.041737,0.078520,-845.895630,283.967285,615.065613
245,0,-0.018379,0.041866,0.078538,-845.909912,283.958130,615.065430
246,0,-0.018262,0.041731,0.078484,-845.891479,283.971466,615.060547
247,0,-0.018358,0.041770,0.078483,-845.902832,283.958130,615.065491
248,0,-0.018300,0.041560,0.078376,-845.889038,283.976837,615.064575
249,0,-0.018301,0.041617,0.078432,-845.888123,283.971649,615.059814
250,0,-0.018365,0.041848,0.078479,-845.910889,283.962921,615.063110
251,0,-0.018415,0.041814,0.078475,-845.905701,283.956787,615.081360
252,0,-0.018289,0.041703,0.078434,-845.893311,283.970551,615.064941
253,0,-0.018324,0.041720,0.078456,-845.891907,283.969604,615.064148
254,0,-0.018404,0.041736,0.078502,-845.894287,283.967346,615.067993
255,0,-0.018421,0.041817,0.078482,-845.899475,283.958405,615.073730
256,0,-0.018308,0.041657,0.078422,-845.898010,283.971405,615.063232
257,0,-0.018332,0.041643,0.078440,-845.891846,283.959015,615.061829
258,0,-0.018293,0.041831,0.078515,-845.910400,283.967468,615.062744
259,0,-0.018333,0.041767,0.078514,-845.901733,283.972565,615.061218
260,0,-0.018299,0.041660,0.078481,-845.892273,283.969238,615.058105
261,0,-0.018251,0.041720,0.078398,-845.905457,283.977844,615.057739
262,0,-0.018370,0.041619,0.078497,-845.883484,283.961700,615.057068
263,0,-0.018294,0.041731,0.078504,-845.907227,283.969177,615.062561
264,0,-0.018285,0.041704,0.078501,-845.895874,283.969788,615.062439
265,0,-0.018303,0.041690,0.078477,-845.892883,283.968170,615.058655
266,0,-0.018346,0.041867,0.078504,-845.902893,283.961914,615.063843
267,0,-0.018321,0.041721,0.078511,-845.901123,283.970825,615.064453
268,0,-0.018316,0.041743,0.078497,-845.897217,283.970215,615.066528
269,0,-0.018332,0.041683,0.078526,-845.893799,283.971710,615.063721
270,0,-0.018275,0.041680,0.078456,-845.891235,283.968292,615.062439
271,0,-0.018313,0.041779,0.078563,-845.900146,283.961212,615.066284
272,0,-0.018307,0.041770,0.078501,-845.899109,283.972412,615.062073
273,0,-0.018322,0.041656,0.078491,-845.892578,283.969269,615.062988
274,0,-0.018233,0.041564,0.078417,-845.884033,283.978088,615.057983
275,0,-0.018304,0.041639,0.078457,-845.891296,283.965332,615.063599
276,0,-0.018347,0.041710,0.078459,-845.896362,283.965729,615.069824
277,0,-0.018236,0.041507,0.078521,-845.880005,283.977234,615.062256
278,0,-0.018350,0.041560,0.078469,-845.892212,283.957062,615.067932
279,0,-0.018382,0.041697,0.078454,-845.897888,283.969330,615.072266
280,0,-0.018433,0.041807,0.078562,-845.907593,283.962036,615.068420
281,0,-0.018265,0.041724,0.078491,-845.900208,283.968323,615.068909
282,0,-0.018275,0.041701,0.078473,-845.901123,283.969421,615.064514
283,0,-0.018440,0.041582,0.078448,-845.888977,283.961456,615.070313
284,0,-0.018270,0.041755,0.078545,-845.889709,283.975250,615.060059
285,0,-0.018316,0.041667,0.078500,-845.886169,283.967865,615.054688
286,0,-0.018370,0.041721,0.078478,-845.902405,283.958862,615.058899
287,0,-0.018275,0.041605,0.078411,-845.885681,283.975800,615.059326
288,0,-0.018329,0.041987,0.078565,-845.916016,283.965515,615.070557
289,0,-0.018264,0.041513,0.078577,-845.879883,283.978912,615.054321
290,0,-0.018221,0.041774,0.078425,-845.900391,283.977631,615.059937
291,0,-0.018285,0.041819,0.078559,-845.912109,283.960815,615.069214
292,0,-0.018356,0.041815,0.078550,-845.904358,283.961334,615.065674
293,0,-0.018312,0.041641,0.078491,-845.888184,283.973114,615.065247
294,0,-0.018336,0.041634,0.078493,-845.891846,283.967621,615.063782
295,0,-0.018316,0.041578,0.078473,-845.891846,283.968353,615.059875
296,0,-0.018267,0.041640,0.078495,-845.889404,283.975677,615.063538
297,0,-0.018366,0.041747,0.078524,-845.893799,283.961456,615.063782
298,0,-0.018346,0.041761,0.078497,-845.901001,283.963013,615.063782
299,0,-0.018310,0.041586,0.078467,-845.887451,283.968475,615.065308
300,0,-0.018350,0.041640,0.078433,-845.890808,283.970886,615.061829
301,0,-0.018273,0.041841,0.078495,-845.909668,283.973969,615.060608
