Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
327,0,-0.009666,0.003672,0.006514,-835.090820,285.208130,612.331970
328,0,-0.009784,0.003713,0.006603,-835.106445,285.186035,612.328369
329,0,-0.009672,0.003627,0.006538,-835.091492,285.202698,612.321838
330,0,-0.009706,0.003712,0.006525,-835.095093,285.191711,612.325989
331,0,-0.009736,0.003722,0.006579,-835.095642,285.196655,612.333130
332,0,-0.009700,0.003743,0.006606,-835.099121,285.190399,612.321716
333,0,-0.009751,0.003762,0.006647,-835.104858,285.194885,612.328613
334,0,-0.009780,0.003781,0.006534,-835.098267,285.195099,612.329773
335,0,-0.009756,0.003710,0.006564,-835.100464,285.196564,612.326599
336,0,-0.009759,0.003642,0.006465,-835.094116,285.191833,612.319519
337,0,-0.009717,0.003675,0.006501,-835.094360,285.198120,612.333008
338,0,-0.009740,0.003677,0.006590,-835.090820,285.200958,612.325012
339,0,-0.009668,0.003832,0.006536,-835.099731,285.202637,612.324585
340,0,-0.009721,0.003595,0.006557,-835.088379,285.190186,612.326294
341,0,-0.009745,0.003860,0.006552,-835.113525,285.198303,612.328369
342,0,-0.009750,0.003917,0.006621,-835.116394,285.190521,612.333557
343,0,-0.009655,0.003789,0.006599,-835.101929,285.207642,612.329651
344,0,-0.009750,0.003757,0.006591,-835.099609,285.189575,612.320923
345,0,-0.009821,0.003788,0.006588,-835.102600,285.186005,612.329895
346,0,-0.009734,0.003731,0.006588,-835.104736,285.193390,612.328125
347,0,-0.009737,0.003858,0.006609,-835.110657,285.195862,612.332886
348,0,-0.009670,0.003773,0.006554,-835.097839,285.205200,612.327698
349,0,-0.009745,0.003852,0.006568,-835.104065,285.195953,612.340759
350,0,-0.009697,0.003703,0.006537,-835.099670,285.195404,612.330566
351,0,-0.009680,0.003718,0.006530,-835.097412,285.208099,612.323181
352,0,-0.009750,0.003987,0.006619,-835.117554,285.194733,612.334473
353,0,-0.009659,0.003723,0.006536,-835.100647,285.202362,612.331787
354,0,-0.009649,0.003744,0.006536,-835.102539,285.206146,612.321045
355,0,-0.009761,0.003637,0.006565,-835.082092,285.191833,612.319397
356,0,-0.009703,0.003860,0.006556,-835.106689,285.197479,612.334473
357,0,-0.009679,0.003580,0.006476,-835.086792,285.201782,612.323059
358,0,-0.009699,0.003843,0.006528,-835.112976,285.198578,612.328857
359,0,-0.009772,0.003789,0.006637,-835.103027,285.183319,612.331543
360,0,-0.009701,0.003914,0.006566,-835.109375,285.194946,612.334045
361,0,-0.009838,0.003950,0.006542,-835.117432,285.189819,612.337158
362,0,-0.009728,0.003793,0.006589,-835.103455,285.192413,612.320618
363,0,-0.009807,0.003607,0.006569,-835.093262,285.186493,612.328369
364,0,-0.009746,0.003709,0.006594,-835.097412,285.195221,612.324585
365,0,-0.009708,0.003706,0.006591,-835.098694,285.198578,612.326233
366,0,-0.009768,0.003768,0.006594,-835.109924,285.188660,612.329102
367,0,-0.009757,0.003662,0.006511,-835.099792,285.191956,612.326782
368,0,-0.009619,0.003779,0.006537,-835.109497,285.202576,612.325500
369,0,-0.009630,0.003584,0.006462,-835.092163,285.214539,612.322327
370,0,-0.009709,0.003686,0.006583,-835.088745,285.198700,612.331299
371,0,-0.009789,0.003606,0.006583,-835.098572,285.186340,612.325195
372,0,-0.009639,0.003706,0.006573,-835.089600,285.200897,612.319336
373,0,-0.009683,0.003853,0.006568,-835.115295,285.207611,612.325989
